word_id,korean_word,sample_count
WORD2159,발인,10
WORD2160,장모,10
WORD2161,장인어른,10
WORD2162,처남,10
WORD2163,처형,10
WORD2164,알맞다,10
WORD2165,큰아버지,10
WORD2166,큰어머니,10
WORD2167,큰언니,10
WORD2168,큰형,10
WORD2169,강요,10
WORD2170,형수,10
WORD2171,환갑,10
WORD2172,회생,10
WORD2173,직인,10
WORD2174,용돈,10
WORD2175,공문,10
WORD2176,고리타분,10
WORD2177,공항,10
WORD2178,구조,10
WORD2179,월급,10
WORD2180,기술자,10
WORD2181,합심,10
WORD2182,반납,10
WORD2183,사무실,10
WORD2184,직원,10
WORD2185,사장,10
WORD2186,퇴사,10
WORD2187,받다,10
WORD2188,책무,10
WORD2189,사업,10
WORD2190,운전자,10
WORD2191,일본어,10
WORD2192,일터,10
WORD2193,전근,10
WORD2194,경비,10
WORD2195,구인,10
WORD2196,취업,10
WORD2197,문득,10
WORD2198,알려주다,10
WORD2199,한국어,10
WORD2200,한글,10
WORD2201,화가,10
WORD2202,망각,10
WORD2203,새털,10
WORD2204,물다,10
WORD2205,잊어버리다,10
WORD2206,깜빡하다,10
WORD2207,돋보이다,10
WORD2208,들키다,10
WORD2209,빚더미,10
WORD2210,유구무언,10
WORD2211,욕구,10
WORD2212,재벌,10
WORD2213,일시불,10
WORD2214,벼락부자,10
WORD2215,궁하다,10
WORD2216,의욕,10
WORD2217,맥없다,10
WORD2218,탕진,10
WORD2219,맥없다,10
WORD2220,인색하다,10
WORD2221,인색하다,10
WORD2222,교섭,10
WORD2223,합의,10
WORD2224,맥없다,10
WORD2225,질색,10
WORD2226,거절,10
WORD2227,미진하다,10
WORD2228,표리부동,10
WORD2229,대물림,10
WORD2230,대물림,10
WORD2231,변제,10
WORD2232,갑절,10
WORD2233,권력,10
WORD2234,착취,10
WORD2235,값비싸다,10
WORD2236,재량,10
WORD2237,재량,10
WORD2238,무자격,10
WORD2239,상상하다,10
WORD2240,헛수고,10
WORD2241,미달성,10
WORD2242,대박,10
WORD2243,분주하다,10
WORD2244,고수입,10
WORD2245,일확천금,10
WORD2246,근근이,10
WORD2247,근근이,10
WORD2248,혈안,10
WORD2249,계획적,10
WORD2250,폐업,10
WORD2251,폐업,10
WORD2252,폐업,10
WORD2253,조종하다,10
WORD2254,탕진,10
WORD2255,마지못하다,10
WORD2256,사교,10
WORD2257,물론,10
WORD2258,유명하다,10
WORD2259,무례,10
WORD2260,무례,10
WORD2261,역력하다,10
WORD2262,표리부동,10
WORD2263,비상식적,10
WORD2264,부합되다,10
WORD2265,매료되다,10
WORD2266,판박이,10
WORD2267,판박이,10
WORD2268,그렇다,10
WORD2269,등지다,10
WORD2270,무경험,10
WORD2271,무경험,10
WORD2272,기피하다,10
WORD2273,기피하다,10
WORD2274,아부,10
WORD2275,아부,10
WORD2276,아부,10
WORD2277,맹세,10
WORD2278,거만,10
WORD2279,가만히,10
WORD2280,유치하다,10
WORD2281,유치하다,10
WORD2282,결코,10
WORD2283,들러리,10
WORD2284,양자택일,10
WORD2285,어차피,10
WORD2286,양자택일,10
WORD2287,각오,10
WORD2288,위선자,10
WORD2289,이중인격,10
WORD2290,기회주의,10
WORD2291,이기주의,10
WORD2292,넘기다,10
WORD2293,거저먹다,10
WORD2294,험담,10
WORD2295,달변,10
WORD2296,달변,10
WORD2297,빈말,10
WORD2298,양다리,10
WORD2299,고질적,10
WORD2300,수다스럽다,10
WORD2301,함구,10
WORD2302,험담,10
WORD2303,파악하다,10
WORD2304,끊다,10
WORD2305,설득되다,10
WORD2306,불복종,10
WORD2307,막말,10
WORD2308,아첨,10
WORD2309,놀리다,10
WORD2310,임기응변,10
WORD2311,마이동풍,10
WORD2312,변명,10
WORD2313,팔랑귀,10
WORD2314,어림없다,10
WORD2315,솔직히,10
WORD2316,솔직히,10
WORD2317,맞다,10
WORD2318,맞다,10
WORD2319,겸임,10
WORD2320,동상이몽,10
WORD2321,함구,10
WORD2322,함구,10
WORD2323,함구,10
WORD2324,겸임,10
WORD2325,일인다역,10
WORD2326,책임지다,10
WORD2327,내버려두다,10
WORD2328,내뱉다,10
WORD2329,내뱉다,10
WORD2330,내뱉다,10
WORD2331,명령,10
WORD2332,막히다,10
WORD2333,막히다,10
WORD2334,막히다,10
WORD2335,유구무언,10
WORD2336,유구무언,10
WORD2337,유구무언,10
WORD2338,포기,10
WORD2339,막상막하,10
WORD2340,비등하다,10
WORD2341,포기,10
WORD2342,얕보다,10
WORD2343,얕보다,10
WORD2344,얕보다,10
WORD2345,얕보다,10
WORD2346,불간섭,10
WORD2347,벗어나다,10
WORD2348,전멸,10
WORD2349,작살내다,10
WORD2350,당하다,10
WORD2351,만만하다,10
WORD2352,기대다,10
WORD2353,꺼지다,10
WORD2354,꺼지다,10
WORD2355,꺼지다,10
WORD2356,꺼지다,10
WORD2357,꺼지다,10
WORD2358,꺼지다,10
WORD2359,중립,10
WORD2360,봐주다,10
WORD2361,해하다,10
WORD2362,해하다,10
WORD2363,달성,10
WORD2364,무자비,10
WORD2365,무자비,10
WORD2366,무자비,10
WORD2367,괴팍하다,10
WORD2368,달인,10
WORD2369,당황,10
WORD2370,감히,10
WORD2371,대들다,10
WORD2372,대들다,10
WORD2373,대단하다,10
WORD2374,중독되다,10
WORD2375,부부싸움,10
WORD2376,멍청하다,10
WORD2377,뛰어나다,10
WORD2378,원활,10
WORD2379,적격,10
WORD2380,엄청나다,10
WORD2381,무시하다,10
WORD2382,무시하다,10
WORD2383,제법,10
WORD2384,형편없다,10
WORD2385,빌리다,10
WORD2386,빌리다,10
WORD2387,빌리다,10
WORD2388,돕다,10
WORD2389,돕다,10
WORD2390,돕다,10
WORD2391,욕하다,10
WORD2392,욕하다,10
WORD2393,욕하다,10
WORD2394,주다,10
WORD2395,주다,10
WORD2396,주다,10
WORD2397,지불하다,10
WORD2398,지불하다,10
WORD2399,지불하다,10
WORD2400,대출,10
WORD2401,대출,10
WORD2402,대출,10
WORD2403,점등,10
WORD2404,소등,10
WORD2405,포항시지부,10
WORD2406,포항시수화통역센터,10
WORD2407,포항시청,10
WORD2408,경남농아인협회,10
WORD2409,경남농아인협회,10
WORD2410,거제시지부,10
WORD2411,거제시수화통역센터,10
WORD2412,거제시청,10
WORD2413,거창군지부,10
WORD2414,거창군수화통역센터,10
WORD2415,거창군주민지원센터,10
WORD2416,고성군지부,10
WORD2417,고성군수화통역센터,10
WORD2418,고성군주민지원센터,10
WORD2419,김해시지부,10
WORD2420,김해시수화통역센터,10
WORD2421,김해시청,10
WORD2422,남해군지부,10
WORD2423,남해군수화통역센터,10
WORD2424,남해군주민지원센터,10
WORD2425,밀양시지부,10
WORD2426,밀양시수화통역센터,10
WORD2427,밀양시청,10
WORD2428,사천시지부,10
WORD2429,사천시수화통역센터,10
WORD2430,사천시청,10
WORD2431,산청군지부,10
WORD2432,산청군수화통역센터,10
WORD2433,산청군주민지원센터,10
WORD2434,양산시지부,10
WORD2435,양산시수화통역센터,10
WORD2436,양산시청,10
WORD2437,진주시지부,10
WORD2438,진주시수화통역센터,10
WORD2439,진주시청,10
WORD2440,창녕군지부,10
WORD2441,창녕군수화통역센터,10
WORD2442,창녕군주민지원센터,10
WORD2443,마산시지부,10
WORD2444,마산시수화통역센터,10
WORD2445,창원시지부,10
WORD2446,창원시수화통역센터,10
WORD2447,창원시청,10
WORD2448,통영시지부,10
WORD2449,통영시수화통역센터,10
WORD2450,통영시청,10
WORD2451,하동군지부,10
WORD2452,하동군수화통역센터,10
WORD2453,하동군주민지원센터,10
WORD2454,함안군지부,10
WORD2455,함안군수화통역센터,10
WORD2456,함안군주민지원센터,10
WORD2457,제주특별자치도농아인협회,10
WORD2458,서귀포시지부,10
WORD2459,서귀포시수화통역센터,10
WORD2460,서귀포시청,10
WORD2461,제주시지부,10
WORD2462,제주시수화통역센터,10
WORD2463,제주시청,10
WORD2464,대구광역시청,10
WORD2465,대전광역시청,10
WORD2466,인천광역시청,10
WORD2467,광주광역시청,10
WORD2468,울산광역시청,10
WORD2469,세종특별자치시,10
WORD2470,경기도청,10
WORD2471,제주도청,10
WORD2472,충남도청,10
WORD2473,충북도청,10
WORD2474,경남도청,10
WORD2475,경북도청,10
WORD2476,전남도청,10
WORD2477,전북도청,10
WORD2478,강원도청,10
WORD2479,궁리,10
WORD2480,아하,10
WORD2481,찔리다,10
WORD2482,알아차리다,10
WORD2483,알아차리다,10
WORD2484,통찰,10
WORD2485,모르다,10
WORD2486,어렵다,10
WORD2487,연구,10
WORD2488,무소식,10
WORD2489,소문내다,10
WORD2490,뜻밖,10
WORD2491,뜻밖,10
WORD2492,못하다,10
WORD2493,가능,10
WORD2494,해내다,10
WORD2495,우습다,10
WORD2496,현대,10
WORD2497,신나다,10
WORD2498,쌍용,10
WORD2499,꼴사납다,10
WORD2500,가소롭다,10
WORD2501,네덜란드,10
WORD2502,광기,10
WORD2503,노르웨이,10
WORD2504,대만,10
WORD2505,시시하다,10
WORD2506,독도,10
WORD2507,독일,10
WORD2508,로마,10
WORD2509,LA,10
WORD2510,격노,10
WORD2511,베트남,10
WORD2512,벨기에,10
WORD2513,불가리,10
WORD2514,브라질,10
WORD2515,스웨덴,10
WORD2516,격노,10
WORD2517,싱가폴,10
WORD2518,짜증내다,10
WORD2519,기절초풍,10
WORD2520,우즈베키스탄,10
WORD2521,유럽,10
WORD2522,이란,10
WORD2523,이집트,10
WORD2524,제주도,10
WORD2525,중국,10
WORD2526,놀랍다,10
WORD2527,캄보디아,10
WORD2528,아프리카,10
WORD2529,놀랍다,10
WORD2530,놀랍다,10
WORD2531,못마땅하다,10
WORD2532,역겹다,10
WORD2533,강물,10
WORD2534,언덕,10
WORD2535,골짜기,10
WORD2536,황금,10
WORD2537,석유,10
WORD2538,달,10
WORD2539,돌,10
WORD2540,후지다,10
WORD2541,흙,10
WORD2542,뜨겁다,10
WORD2543,일출,10
WORD2544,먹구름,10
WORD2545,황토,10
WORD2546,바다,10
WORD2547,뻔뻔,10
WORD2548,낭패,10
WORD2549,바람,10
WORD2550,뻔뻔,10
WORD2551,별,10
WORD2552,비,10
WORD2553,찔리다,10
WORD2554,형편없다,10
WORD2555,석탄,10
WORD2556,섬,10
WORD2557,철,10
WORD2558,숲,10
WORD2559,포기,10
WORD2560,언덕,10
WORD2561,호수,10
WORD2562,예고,10
WORD2563,온도,10
WORD2564,일몰,10
WORD2565,일출,10
WORD2566,장마,10
WORD2567,괴롭히다,10
WORD2568,일몰,10
WORD2569,제발,10
WORD2570,차다,10
WORD2571,위아래,10
WORD2572,사계절,10
WORD2573,체온,10
WORD2574,아하,10
WORD2575,하늘,10
WORD2576,상부,10
WORD2577,아래,10
WORD2578,날,10
WORD2579,수심,10
WORD2580,햇빛,10
WORD2581,홍수,10
WORD2582,감나무,10
WORD2583,제발,10
WORD2584,기린,10
WORD2585,꿀벌,10
WORD2586,쌀벌레,10
WORD2587,미국,10
WORD2588,일본,10
WORD2589,몽골,10
WORD2590,러시아,10
WORD2591,북한,10
WORD2592,인도,10
WORD2593,살살,10
WORD2594,봐주다,10
WORD2595,못보았다,10
WORD2596,영어,10
WORD2597,이스라엘,10
WORD2598,필리핀,10
WORD2599,홍콩,10
WORD2600,황홀,10
WORD2601,보이다,10
WORD2602,이탈리아,10
WORD2603,군산,10
WORD2604,목포,10
WORD2605,인천,10
WORD2606,금산,10
WORD2607,강원도,10
WORD2608,태백,10
WORD2609,보이다,10
WORD2610,대구,10
WORD2611,마산,10
WORD2612,창원,10
WORD2613,여수,10
WORD2614,적중하다,10
WORD2615,포항,10
WORD2616,대전,10
WORD2617,천안,10
WORD2618,아산,10
WORD2619,의정부,10
WORD2620,봐주다,10
WORD2621,원주,10
WORD2622,눈썰미,10
WORD2623,전주,10
WORD2624,주목,10
WORD2625,의성,10
WORD2626,눈가림,10
WORD2627,남원,10
WORD2628,삼척,10
WORD2629,일산,10
WORD2630,강릉,10
WORD2631,영,10
WORD2632,일,10
WORD2633,이,10
WORD2634,삼,10
WORD2635,사,10
WORD2636,오,10
WORD2637,육,10
WORD2638,칠,10
WORD2639,팔,10
WORD2640,구,10
WORD2641,십,10
WORD2642,십,10
WORD2643,십일,10
WORD2644,십이,10
WORD2645,십삼,10
WORD2646,십사,10
WORD2647,십오,10
WORD2648,십육,10
WORD2649,십칠,10
WORD2650,십팔,10
WORD2651,십구,10
WORD2652,이십,10
WORD2653,이십일,10
WORD2654,이십이,10
WORD2655,이십삼,10
WORD2656,이십사,10
WORD2657,이십오,10
WORD2658,이십육,10
WORD2659,이십칠,10
WORD2660,이십팔,10
WORD2661,이십구,10
WORD2662,삼십,10
WORD2663,삼십일,10
WORD2664,삼십이,10
WORD2665,삼십삼,10
WORD2666,삼십사,10
WORD2667,삼십오,10
WORD2668,삼십육,10
WORD2669,삼십칠,10
WORD2670,삼십팔,10
WORD2671,삼십구,10
WORD2672,사십,10
WORD2673,사십일,10
WORD2674,사십이,10
WORD2675,사십삼,10
WORD2676,사십사,10
WORD2677,사십오,10
WORD2678,사십육,10
WORD2679,사십칠,10
WORD2680,사십팔,10
WORD2681,사십구,10
WORD2682,오십,10
WORD2683,오십일,10
WORD2684,오십이,10
WORD2685,오십삼,10
WORD2686,오십사,10
WORD2687,오십오,10
WORD2688,오십육,10
WORD2689,오십칠,10
WORD2690,오십팔,10
WORD2691,오십구,10
WORD2692,육십,10
WORD2693,육십,10
WORD2694,육십이,10
WORD2695,육십삼,10
WORD2696,육십사,10
WORD2697,육십오,10
WORD2698,육십육,10
WORD2699,육십칠,10
WORD2700,육십팔,10
WORD2701,육십구,10
WORD2702,칠십,10
WORD2703,칠십일,10
WORD2704,칠십이,10
WORD2705,칠십삼,10
WORD2706,칠십사,10
WORD2707,칠십오,10
WORD2708,칠십육,10
WORD2709,칠십칠,10
WORD2710,칠십팔,10
WORD2711,칠십구,10
WORD2712,팔십,10
WORD2713,팔십일,10
WORD2714,팔십이,10
WORD2715,팔십삼,10
WORD2716,팔십사,10
WORD2717,팔십오,10
WORD2718,팔십육,10
WORD2719,팔십칠,10
WORD2720,팔십팔,10
WORD2721,팔십구,10
WORD2722,구십,10
WORD2723,구십일,10
WORD2724,구십이,10
WORD2725,구십삼,10
WORD2726,구십사,10
WORD2727,구십오,10
WORD2728,구십육,10
WORD2729,구십칠,10
WORD2730,구십팔,10
WORD2731,구십구,10
WORD2732,백,10
WORD2733,백일,10
WORD2734,백이,10
WORD2735,백삼,10
WORD2736,백사,10
WORD2737,백오,10
WORD2738,백육,10
WORD2739,백칠,10
WORD2740,백팔,10
WORD2741,백구,10
WORD2742,백십,10
WORD2743,백십일,10
WORD2744,백십이,10
WORD2745,백십삼,10
WORD2746,백십사,10
WORD2747,백십오,10
WORD2748,백십육,10
WORD2749,백십칠,10
WORD2750,백십팔,10
WORD2751,백십구,10
WORD2752,백이십,10
WORD2753,백이십일,10
WORD2754,백이십이,10
WORD2755,백이십삼,10
WORD2756,백이십사,10
WORD2757,백이십오,10
WORD2758,백이십육,10
WORD2759,백이십칠,10
WORD2760,백이십팔,10
WORD2761,백이십구,10
WORD2762,백삼십,10
WORD2763,백삼십일,10
WORD2764,백삼십이,10
WORD2765,백삼십삼,10
WORD2766,백삼십사,10
WORD2767,백삼십오,10
WORD2768,백삼십육,10
WORD2769,백삼십칠,10
WORD2770,백삼십팔,10
WORD2771,백삼십구,10
WORD2772,백사십,10
WORD2773,백사십일,10
WORD2774,백사십이,10
WORD2775,백사십삼,10
WORD2776,백사십사,10
WORD2777,백사십오,10
WORD2778,백사십육,10
WORD2779,백사십칠,10
WORD2780,백사십팔,10
WORD2781,백사십구,10
WORD2782,백오십,10
WORD2783,백오십일,10
WORD2784,백오십이,10
WORD2785,백오십삼,10
WORD2786,백오십사,10
WORD2787,백오십오,10
WORD2788,백오십육,10
WORD2789,백오십칠,10
WORD2790,백오십팔,10
WORD2791,백오십구,10
WORD2792,백육십,10
WORD2793,백육십일,10
WORD2794,백육십이,10
WORD2795,백육십삼,10
WORD2796,백육십사,10
WORD2797,백육십오,10
WORD2798,백육십육,10
WORD2799,백육십칠,10
WORD2800,백육십팔,10
WORD2801,백육십구,10
WORD2802,백칠십,10
WORD2803,백칠십일,10
WORD2804,백칠십이,10
WORD2805,백칠십삼,10
WORD2806,백칠십사,10
WORD2807,백칠십오,10
WORD2808,백칠십육,10
WORD2809,백칠십칠,10
WORD2810,백칠십팔,10
WORD2811,백칠십구,10
WORD2812,백팔십,10
WORD2813,백팔십일,10
WORD2814,백팔십이,10
WORD2815,백팔십삼,10
WORD2816,백팔십사,10
WORD2817,백팔십오,10
WORD2818,백팔십육,10
WORD2819,백팔십칠,10
WORD2820,백팔십팔,10
WORD2821,백팔십구,10
WORD2822,백구십,10
WORD2823,백구십일,10
WORD2824,백구십이,10
WORD2825,백구십삼,10
WORD2826,백구십사,10
WORD2827,백구십오,10
WORD2828,백구십육,10
WORD2829,백구십칠,10
WORD2830,백구십팔,10
WORD2831,백구십구,10
WORD2832,이백,10
WORD2833,이백십,10
WORD2834,이백이십,10
WORD2835,이백삼십,10
WORD2836,이백사십,10
WORD2837,이백오십,10
WORD2838,이백육십,10
WORD2839,이백칠십,10
WORD2840,이백팔십,10
WORD2841,이백구십,10
WORD2842,삼백,10
WORD2843,삼백십,10
WORD2844,삼백이십,10
WORD2845,삼백삼십,10
WORD2846,삼백사십,10
WORD2847,삼백오십,10
WORD2848,삼백육십,10
WORD2849,삼백칠십,10
WORD2850,삼백팔십,10
WORD2851,삼백구십,10
WORD2852,사백,10
WORD2853,사백오십,10
WORD2854,오백,10
WORD2855,오백오십,10
WORD2856,육백,10
WORD2857,육백오십,10
WORD2858,칠백,10
WORD2859,칠백오십,10
WORD2860,팔백,10
WORD2861,팔백오십,10
WORD2862,구백,10
WORD2863,구백오십,10
WORD2864,천,10
WORD2865,천오백,10
WORD2866,이천,10
WORD2867,이천오백,10
WORD2868,삼천,10
WORD2869,삼천오백,10
WORD2870,사천,10
WORD2871,사천오백,10
WORD2872,오천,10
WORD2873,오천오백,10
WORD2874,육천,10
WORD2875,육천오백,10
WORD2876,칠천,10
WORD2877,칠천오백,10
WORD2878,팔천,10
WORD2879,팔천오백,10
WORD2880,구천,10
WORD2881,구천오백,10
WORD2882,만,10
WORD2883,만오천,10
WORD2884,이만,10
WORD2885,이만오천,10
WORD2886,삼만,10
WORD2887,삼만오천,10
WORD2888,사만,10
WORD2889,사만오천,10
WORD2890,오만,10
WORD2891,오만오천,10
WORD2892,육만,10
WORD2893,육만오천,10
WORD2894,칠만,10
WORD2895,칠만오천,10
WORD2896,팔만,10
WORD2897,팔만오천,10
WORD2898,구만,10
WORD2899,구만오천,10
WORD2900,십만,10
WORD2901,십오만,10
WORD2902,이십만,10
WORD2903,이십오만,10
WORD2904,삼십만,10
WORD2905,삼십오만,10
WORD2906,사십만,10
WORD2907,사십오만,10
WORD2908,오십만,10
WORD2909,오십오만,10
WORD2910,육십만,10
WORD2911,육십오만,10
WORD2912,칠십만,10
WORD2913,칠십오만,10
WORD2914,팔십만,10
WORD2915,팔십오만,10
WORD2916,구십만,10
WORD2917,구십오만,10
WORD2918,백만,10
WORD2919,백오십만,10
WORD2920,이백만,10
WORD2921,이백오십만,10
WORD2922,삼백만,10
WORD2923,삼백오십만,10
WORD2924,사백만,10
WORD2925,사백오십만,10
WORD2926,오백만,10
WORD2927,오백오십만,10
WORD2928,육백만,10
WORD2929,육백오십만,10
WORD2930,칠백만,10
WORD2931,칠백오십만,10
WORD2932,팔백만,10
WORD2933,팔백오십만,10
WORD2934,구백만,10
WORD2935,구백오십만,10
WORD2936,천만,10
WORD2937,천오백만,10
WORD2938,이천만,10
WORD2939,이천오백만,10
WORD2940,삼천만,10
WORD2941,삼천오백만,10
WORD2942,사천만,10
WORD2943,사천오백만,10
WORD2944,오천만,10
WORD2945,오천오백만,10
WORD2946,육천만,10
WORD2947,육천오백만,10
WORD2948,칠천만,10
WORD2949,칠천오백만,10
WORD2950,팔천만,10
WORD2951,팔천오백만,10
WORD2952,구천만,10
WORD2953,구천오백만,10
WORD2954,일억,10
WORD2955,일억오천만,10
WORD2956,이억,10
WORD2957,이억오천만,10
WORD2958,삼억,10
WORD2959,삼억오천만,10
WORD2960,사억,10
WORD2961,사억오천만,10
WORD2962,오억,10
WORD2963,오억오천만,10
WORD2964,육억,10
WORD2965,육억오천만,10
WORD2966,칠억,10
WORD2967,칠억오천만,10
WORD2968,팔억,10
WORD2969,팔억오천만,10
WORD2970,구억,10
WORD2971,구억오천만,10
WORD2972,십억,10
WORD2973,십억,10
WORD2974,십오억,10
WORD2975,이십억,10
WORD2976,이십오억,10
WORD2977,삼십억,10
WORD2978,삼십오억,10
WORD2979,사십억,10
WORD2980,사십오억,10
WORD2981,오십억,10
WORD2982,오십오억,10
WORD2983,육십억,10
WORD2984,육십오억,10
WORD2985,칠십억,10
WORD2986,칠십오억,10
WORD2987,팔십억,10
WORD2988,팔십오억,10
WORD2989,구십억,10
WORD2990,구십오억,10
WORD2991,백억,10
WORD2992,이백억,10
WORD2993,삼백억,10
WORD2994,사백억,10
WORD2995,오백억,10
WORD2996,육백억,10
WORD2997,칠백억,10
WORD2998,팔백억,10
WORD2999,구백억,10
WORD3000,일조,10
